,X,Y,Z,areas,ax1s,ax2s,global_ids,gyrations,types,volumes
,0.254,0.66,2.7,2.61968,42.18486312,2.153017808,0tIhQ6hmz02e5gznEedAd$,0.133702406,IfcWallStandardCase,0.0621
,0.361,0.254,3.2,1.307388,50.12606395,1.879505172,0tIhQ6hmz02e5gznEedAd_,0.049021254,IfcWallStandardCase,0.026082
,0.254,0.606,3.2,2.803848,42.62981208,1.797637761,0tIhQ6hmz02e5gznEedAdz,0.118234231,IfcWallStandardCase,0.065772
,0.543,0.254,4.668,3.584636,43.3155684,1.211208634,0tIhQ6hmz02e5gznEedAeM,0.10023514,IfcWallStandardCase,0.082756296
,0.254,0.87191186,4.668,6.559314862,40.4612455,1.200329526,0tIhQ6hmz02e5gznEedAeu,0.194589642,IfcWallStandardCase,0.162113518
,0.543,0.254,4.668,3.584636,43.3155684,1.211208634,0tIhQ6hmz02e5gznEedAhk,0.10023514,IfcWallStandardCase,0.082756296
,0.254,0.7227904,4.668,5.210660378,41.31028957,1.202837531,0tIhQ6hmz02e5gznEedAgK,0.151719534,IfcWallStandardCase,0.126134685
,0.489,0.254,4.668,3.09626,44.40507984,1.217179005,0tIhQ6hmz02e5gznEedAg_,0.084870981,IfcWallStandardCase,0.069727608
,0.543,0.254,4.668,3.584636,43.3155684,1.211208634,0tIhQ6hmz02e5gznEedAj1,0.10023514,IfcWallStandardCase,0.082756296
,0.254,4.646,4.668,40.692168,37.93450717,1.196560009,0tIhQ6hmz02e5gznEedAi8,1.283544312,IfcWallStandardCase,1.072695312
,0.489,0.254,4.668,3.09626,44.40507984,1.217179005,0tIhQ6hmz02e5gznEedAim,0.084870981,IfcWallStandardCase,0.069727608
,0.446,0.254,4.668,2.707368,45.61474591,1.224958986,1uDBQ9y7vCyxXlpVEuenuo,0.072704883,IfcWallStandardCase,0.059352912
,0.254,1.166,4.668,9.219048,39.55505799,1.198339717,1uDBQ9y7vCyxXlpVEuenuM,0.279295542,IfcWallStandardCase,0.233068752
,0.436,0.254,4.668,2.616928,45.95924088,1.227393221,1uDBQ9y7vCyxXlpVEuenv_,0.069888006,IfcWallStandardCase,0.056940192
,0.254,9.025,4.668,80.295844,37.71129351,1.196494159,1uDBQ9y7vCyxXlpVEuenxC,2.547605755,IfcWallStandardCase,2.1292254
,0.3375,0.254,4.668,1.726094,52.03011916,1.285433216,1uDBQ9y7vCyxXlpVEuenyp,0.042644118,IfcWallStandardCase,0.0331749
,0.254,8.316942695,4.668,73.8848606,37.73114467,1.196498255,1uDBQ9y7vCyxXlpVEuen_h,2.34297442,IfcWallStandardCase,1.958192927
,0.482,0.254,4.668,3.032952,44.57686319,1.218210493,1uDBQ9y7vCyxXlpVEuen$k,0.082885463,IfcWallStandardCase,0.068038704
,2.166,0.254,4.668,18.263048,38.50195861,1.196923004,1uDBQ9y7vCyxXlpVEuenoS,0.567749358,IfcWallStandardCase,0.474340752
,0.254,0.3146,4.668,1.5189864,54.93667159,1.322647113,1uDBQ9y7vCyxXlpVEuentX,0.03657089,IfcWallStandardCase,0.027649771
,1.3252,0.254,4.668,10.6588528,39.2621264,1.197848814,1uDBQ9y7vCyxXlpVEuentK,0.325191103,IfcWallStandardCase,0.271479254
,0.254,0.3846,4.668,2.1520664,48.3189008,1.246612483,1uDBQ9y7vCyxXlpVEuen8t,0.055522638,IfcWallStandardCase,0.044538811
,0.496,0.254,4.668,3.159568,44.24142137,1.216219043,1uDBQ9y7vCyxXlpVEuenAk,0.086858122,IfcWallStandardCase,0.071416512
,0.254,2.202,4.668,18.588632,38.48366561,1.196906924,1uDBQ9y7vCyxXlpVEuenA3,0.578137815,IfcWallStandardCase,0.483026544
,1.332,0.254,4.668,10.720352,39.25144906,1.197832329,1uDBQ9y7vCyxXlpVEuenCQ,0.327151851,IfcWallStandardCase,0.273119904
,0.254,0.543,4.668,3.584636,43.3155684,1.211208634,1uDBQ9y7vCyxXlpVEuenD2,0.10023514,IfcWallStandardCase,0.082756296
,0.489,0.254,4.668,3.09626,44.40507984,1.217179005,1uDBQ9y7vCyxXlpVEuenEg,0.084870981,IfcWallStandardCase,0.069727608
,0.254,0.56,4.668,3.738384,43.04022017,1.209857194,1uDBQ9y7vCyxXlpVEuenFI,0.105085679,IfcWallStandardCase,0.08685792
,0.972002498,0.254,4.668,7.46453459,40.0753298,1.199395188,1uDBQ9y7vCyxXlpVEuen0w,0.22340245,IfcWallStandardCase,0.186262587
,0.254,0.506,4.668,3.250008,44.02061232,1.214959114,1uDBQ9y7vCyxXlpVEuen04,0.089699498,IfcWallStandardCase,0.073829232
,0.254,0.56,4.668,3.738384,43.04022017,1.209857194,1uDBQ9y7vCyxXlpVEuen1x,0.105085679,IfcWallStandardCase,0.08685792
,0.997997502,0.254,4.668,7.69963341,39.99093812,1.199208041,1uDBQ9y7vCyxXlpVEuen2j,0.230888865,IfcWallStandardCase,0.192534453
,0.324,5.033,4.668,45.494336,16.99048147,0.521215622,1uDBQ9y7vCyxXlpVEuen2R,1.395626054,IfcWallStandardCase,2.677636656
,0.66,0.254,4.668,4.642784,41.8324907,1.204687672,1uDBQ9y7vCyxXlpVEuen5j,0.133702406,IfcWallStandardCase,0.11098512
,0.254,1.016,4.668,7.862448,39.935645,1.199088768,1uDBQ9y7vCyxXlpVEuen52,0.236074141,IfcWallStandardCase,0.196877952
,0.606,0.254,4.668,4.154408,42.41077299,1.207008344,1uDBQ9y7vCyxXlpVEuen6c,0.118234231,IfcWallStandardCase,0.097956432
,0.254,0.962,4.668,7.374072,40.10933653,1.199472345,1uDBQ9y7vCyxXlpVEuen68,0.220522108,IfcWallStandardCase,0.183849264
,0.76,0.254,4.668,5.547184,41.05609318,1.202021567,1uDBQ9y7vCyxXlpVEuenPz,0.162407923,IfcWallStandardCase,0.13511232
,0.254,1.58700004,4.668,13.02657236,38.92662564,1.197378208,1uDBQ9y7vCyxXlpVEuenPT,0.40069576,IfcWallStandardCase,0.334644274
,0.254,1.55100004,4.668,12.70098836,38.96504947,1.19742714,1uDBQ9y7vCyxXlpVEuenQQ,0.390311532,IfcWallStandardCase,0.325958482
,0.742,0.254,4.668,5.384392,41.17470151,1.202395387,1uDBQ9y7vCyxXlpVEuenRM,0.157236552,IfcWallStandardCase,0.130769424
,0.254,0.543,4.668,3.584636,43.3155684,1.211208634,1uDBQ9y7vCyxXlpVEuenVP,0.10023514,IfcWallStandardCase,0.082756296
,0.615975,0.254,4.668,4.2446219,42.29264586,1.206511149,1uDBQ9y7vCyxXlpVEuenGc,0.121089224,IfcWallStandardCase,0.10036312
,1.431,0.254,4.668,11.615708,39.10935998,1.197622389,1uDBQ9y7vCyxXlpVEuenHM,0.355700834,IfcWallStandardCase,0.297005832
,0.254,0.506,4.668,3.250008,44.02061232,1.214959114,1uDBQ9y7vCyxXlpVEuenIv,0.089699498,IfcWallStandardCase,0.073829232
,0.293,0.254,4.668,1.323636,58.99004096,1.383541922,1uDBQ9y7vCyxXlpVEuenJC,0.031044323,IfcWallStandardCase,0.022438296
,0.254,0.8675,4.668,6.519414,40.48091929,1.200380607,1uDBQ9y7vCyxXlpVEuenKk,0.193320168,IfcWallStandardCase,0.16104906
,0.254,0.477606483,4.668,2.993217029,44.68910732,1.218897649,3pms57Ad5AVAb74jf4yKW4,0.081640145,IfcWallStandardCase,0.066978671
,0.939,0.254,4.668,7.16606,40.19102456,1.199661774,3pms57Ad5AVAb74jf4yKWf,0.213899704,IfcWallStandardCase,0.178300008
,0.254,0.356,4.668,1.893408,50.30517743,1.266126342,3pms57Ad5AVAb74jf4yKX8,0.04765501,IfcWallStandardCase,0.037638432
,0.846,0.254,4.668,6.321188,42.8795849,1.212780745,3pms57Ad5AVAb74jf4yKXm,0.178784732,IfcWallStandardCase,0.147417192
,0.254,0.363,4.668,1.956716,49.75460326,1.260420373,3pms57Ad5AVAb74jf4yKYG,0.049568976,IfcWallStandardCase,0.039327336
,15.461,0.324,4.668,127.761136,17.06533598,0.593671484,3LbNSBzHHBSuzhUUvuwFhT,4.444573684,IfcWallStandardCase,7.486587792
,0.254,0.66,4.668,4.642784,41.8324907,1.204687672,3pms57Ad5AVAb74jf4yKbh,0.133702406,IfcWallStandardCase,0.11098512
,2.041,0.254,4.668,17.132548,38.57103072,1.196986348,3pms57Ad5AVAb74jf4yKcH,0.531679493,IfcWallStandardCase,0.444181752
,0.254,0.45,4.668,2.743544,45.48466461,1.224064876,3pms57Ad5AVAb74jf4yKcm,0.073833145,IfcWallStandardCase,0.060318
,1.635,0.254,4.668,13.460684,38.87839283,1.197318603,3pms57Ad5AVAb74jf4yKdj,0.414542016,IfcWallStandardCase,0.34622532
,0.254,0.356,4.668,1.893408,50.30517743,1.266126342,3pms57Ad5AVAb74jf4yKeD,0.04765501,IfcWallStandardCase,0.037638432
,0.552,0.254,4.668,3.666032,43.16648279,1.210468978,3pms57Ad5AVAb74jf4yKeZ,0.102802399,IfcWallStandardCase,0.084927744
,3.716,0.324,4.668,33.399008,17.14548805,0.521368087,3pms57Ad5AVAb74jf4yKgf,1.015612787,IfcWallStandardCase,1.947976512
,1.376,0.254,4.668,11.118288,39.18534488,1.197732475,3pms57Ad5AVAb74jf4yKh$,0.339839668,IfcWallStandardCase,0.283735872
,0.553,0.254,4.668,3.675076,43.15038699,1.210390241,3pms57Ad5AVAb74jf4yKi$,0.103087746,IfcWallStandardCase,0.085169016
,0.254,0.606,4.668,4.154408,42.41077299,1.207008344,3pms57Ad5AVAb74jf4yKjK,0.118234231,IfcWallStandardCase,0.097956432
,0.499,0.254,4.668,3.1867,44.17362782,1.215827902,3pms57Ad5AVAb74jf4yKjX,0.087710224,IfcWallStandardCase,0.072140328
,0.543,0.254,4.668,3.584636,43.3155684,1.211208634,3pms57Ad5AVAb74jf4yKl4,0.10023514,IfcWallStandardCase,0.082756296
,0.254,0.606,4.668,4.154408,42.41077299,1.207008344,3pms57Ad5AVAb74jf4yKlH,0.118234231,IfcWallStandardCase,0.097956432
,0.489,0.254,4.668,3.09626,44.40507984,1.217179005,3pms57Ad5AVAb74jf4yKli,0.084870981,IfcWallStandardCase,0.069727608
,0.254,0.66,4.668,4.642784,41.8324907,1.204687672,3pms57Ad5AVAb74jf4yKnX,0.133702406,IfcWallStandardCase,0.11098512
,0.606,0.254,4.668,4.154408,42.41077299,1.207008344,3pms57Ad5AVAb74jf4yKo0,0.118234231,IfcWallStandardCase,0.097956432
,0.254,0.606,4.668,4.154408,42.41077299,1.207008344,3pms57Ad5AVAb74jf4yKob,0.118234231,IfcWallStandardCase,0.097956432
,0.552,0.254,4.668,3.666032,43.16648279,1.210468978,3pms57Ad5AVAb74jf4yKp9,0.102802399,IfcWallStandardCase,0.084927744
,0.633,0.254,4.668,4.398596,42.10360226,1.205740172,3pms57Ad5AVAb74jf4yKqY,0.125964611,IfcWallStandardCase,0.104470776
,0.254,4.79,4.668,41.994504,37.92039446,1.196554558,3pms57Ad5AVAb74jf4yKrd,1.325110561,IfcWallStandardCase,1.10743848
,0.606,0.254,4.668,4.154408,42.41077299,1.207008344,3pms57Ad5AVAb74jf4yKrp,0.118234231,IfcWallStandardCase,0.097956432
,0.254,4.736,4.668,41.502348,38.21701216,1.19677486,3pms57Ad5AVAb74jf4yKsy,1.299655937,IfcWallStandardCase,1.085965272
,0.543,0.254,4.668,3.584636,43.3155684,1.211208634,1qc5HjZvrCsga38tqxQ3yc,0.10023514,IfcWallStandardCase,0.082756296
,0.254,0.606,4.668,4.154408,42.41077299,1.207008344,1qc5HjZvrCsga38tqxQ3pF,0.118234231,IfcWallStandardCase,0.097956432
,0.489,0.254,4.668,3.09626,44.40507984,1.217179005,1qc5HjZvrCsga38tqxQ3pz,0.084870981,IfcWallStandardCase,0.069727608
,0.254,1.436,4.668,11.660928,39.10278759,1.197613103,1qc5HjZvrCsga38tqxQ3mh,0.357142829,IfcWallStandardCase,0.298212192
,0.499,0.254,4.668,3.1867,44.17362782,1.215827902,1qc5HjZvrCsga38tqxQ3t3,0.087710224,IfcWallStandardCase,0.072140328
,0.254,1.452,4.668,11.805632,39.0821087,1.197584131,1qc5HjZvrCsga38tqxQ3s2,0.361757285,IfcWallStandardCase,0.302072544
,0.499,0.254,4.668,3.1867,44.17362782,1.215827902,1qc5HjZvrCsga38tqxQ3sc,0.087710224,IfcWallStandardCase,0.072140328
,0.254,0.99342569,4.668,7.658285943,40.00537956,1.199239629,1qc5HjZvrCsga38tqxQ3Bw,0.229572125,IfcWallStandardCase,0.191431403
,0.581999857,0.254,4.668,3.937350709,42.72026866,1.208367187,1qc5HjZvrCsga38tqxQ3Aw,0.111370213,IfcWallStandardCase,0.09216587
,0.581999857,0.254,4.668,3.937350709,42.72026866,1.208367187,1qc5HjZvrCsga38tqxQ39q,0.111370213,IfcWallStandardCase,0.09216587
,1.165,0.254,4.668,9.210004,39.55720347,1.198343588,1qc5HjZvrCsga38tqxQ3FB,0.279007318,IfcWallStandardCase,0.23282748
,0.254,0.606,4.668,4.154408,42.41077299,1.207008344,1qc5HjZvrCsga38tqxQ3Fk,0.118234231,IfcWallStandardCase,0.097956432
,5.546,0.254,4.668,48.831768,37.8587761,1.196532797,1qc5HjZvrCsga38tqxQ3EV,1.543335997,IfcWallStandardCase,1.289840112
,0.254,0.395000627,4.668,2.246129671,47.74104189,1.241500689,1qc5HjZvrCsga38tqxQ3Et,0.058410362,IfcWallStandardCase,0.047048191
,0.614,0.254,4.668,4.22676,42.31558249,1.206606761,1qc5HjZvrCsga38tqxQ3D8,0.120523857,IfcWallStandardCase,0.099886608
,0.254,0.341000627,4.668,1.757753671,51.66899869,1.281214787,1qc5HjZvrCsga38tqxQ3Do,0.043586291,IfcWallStandardCase,0.034019503
,0.254,0.606,4.668,4.154408,42.41077299,1.207008344,1qc5HjZvrCsga38tqxQ3CZ,0.118234231,IfcWallStandardCase,0.097956432
,2.442,0.254,4.668,20.759192,38.37672527,1.196818758,1qc5HjZvrCsga38tqxQ33h,0.647397354,IfcWallStandardCase,0.540931824
,0.543,0.254,4.668,3.584636,43.3155684,1.211208634,1qc5HjZvrCsga38tqxQ31A,0.10023514,IfcWallStandardCase,0.082756296
,0.254,0.489,4.668,3.09626,44.40507984,1.217179005,1qc5HjZvrCsga38tqxQ31p,0.084870981,IfcWallStandardCase,0.069727608
,0.254,0.543,4.668,3.584636,43.3155684,1.211208634,1qc5HjZvrCsga38tqxQ300,0.10023514,IfcWallStandardCase,0.082756296
,0.606,0.254,4.668,4.154408,42.41077299,1.207008344,1qc5HjZvrCsga38tqxQ30a,0.118234231,IfcWallStandardCase,0.097956432
,0.254,0.489,4.668,3.09626,44.40507984,1.217179005,1qc5HjZvrCsga38tqxQ37H,0.084870981,IfcWallStandardCase,0.069727608
,0.254,1.17457431,4.668,9.296594057,39.53684265,1.198307018,1qc5HjZvrCsga38tqxQ3OJ,0.281766908,IfcWallStandardCase,0.235137493
,0.581999857,0.254,4.668,3.937350709,42.72026866,1.208367187,1qc5HjZvrCsga38tqxQ3Ow,0.111370213,IfcWallStandardCase,0.09216587
,0.324,1.93,2.534,9.083512,18.14199965,0.999999025,3LbNSBzHHBSuzhUUvuwDUC,0.500689192,IfcWallStandardCase,0.50068968
,0.54,0.254,4.668,3.557504,43.36701755,1.211468227,1qc5HjZvrCsga38tqxQ3U2,0.099379743,IfcWallStandardCase,0.08203248
,0.254,0.48899911,4.668,3.096251955,44.40510114,1.217179131,1qc5HjZvrCsga38tqxQ3Uc,0.084870728,IfcWallStandardCase,0.069727393
,0.254,0.54299911,4.668,3.584627955,43.31558352,1.21120871,1qc5HjZvrCsga38tqxQ3Tp,0.100234887,IfcWallStandardCase,0.082756081
,0.606,0.254,4.668,4.154408,42.41077299,1.207008344,1qc5HjZvrCsga38tqxQ3SQ,0.118234231,IfcWallStandardCase,0.097956432
,0.254,0.48899911,4.668,3.096251955,44.40510114,1.217179131,1qc5HjZvrCsga38tqxQ3Sv,0.084870728,IfcWallStandardCase,0.069727393
,0.254,0.543,4.668,3.584636,43.3155684,1.211208634,1qc5HjZvrCsga38tqxQ3Jf,0.10023514,IfcWallStandardCase,0.082756296
,0.489,0.254,4.668,3.09626,44.40507984,1.217179005,1qc5HjZvrCsga38tqxQ3IA,0.084870981,IfcWallStandardCase,0.069727608
,0.543,0.254,4.668,3.584636,43.3155684,1.211208634,1qc5HjZvrCsga38tqxQ3Gr,0.10023514,IfcWallStandardCase,0.082756296
,0.254,0.606,4.668,4.154408,42.41077299,1.207008344,1qc5HjZvrCsga38tqxQ3NV,0.118234231,IfcWallStandardCase,0.097956432
,0.606,0.254,4.668,4.154408,42.41077299,1.207008344,1qc5HjZvrCsga38tqxQ3NB,0.118234231,IfcWallStandardCase,0.097956432
,0.254,0.489,4.668,3.09626,44.40507984,1.217179005,1qc5HjZvrCsga38tqxQ3Ni,0.084870981,IfcWallStandardCase,0.069727608
,0.324,1.9145,4.668,16.854032,17.74318068,0.522405116,2j55VthSj3Lu0J6fyrpKrI,0.49622628,IfcWallStandardCase,0.949887864
,0.550025,0.324,4.668,4.3226936,22.29053741,0.552773687,2j55VthSj3Lu0J6fyrpKr9,0.107196665,IfcWallStandardCase,0.193925051
,1.964,0.254,0.7,2.008512,42.17082389,10.69668011,2j55VthSj3Lu0J6fyrpNPq,0.50946148,IfcWallStandardCase,0.047628
,0.254,0.659998071,2.7,2.619670148,42.18488135,2.15301793,2j55VthSj3Lu0J6fyrpNVn,0.133701853,IfcWallStandardCase,0.06209974
,0.254,0.606451851,4.668,4.158494536,42.40529665,1.206985032,2j55VthSj3Lu0J6fyrpNIB,0.118363531,IfcWallStandardCase,0.098065451
,3.484,0.254,0.7,3.692672,41.64605044,10.69311698,2j55VthSj3Lu0J6fyrpNMZ,0.948137297,IfcWallStandardCase,0.088668
,1.964,0.254,0.7,2.008512,42.17082389,10.69668011,2j55VthSj3Lu0J6fyrpNkx,0.50946148,IfcWallStandardCase,0.047628
,4.974025,0.254,0.7,5.3436197,41.45597075,10.69235559,2j55VthSj3Lu0J6fyrpNiV,1.378230469,IfcWallStandardCase,0.128898675
,2.039046059,0.467,3.108195686,13.23163872,9.265868678,0.375667851,2j55VthSj3Lu0J6fyrpMcn,0.53645281,IfcWallStandardCase,1.427997653
,1.187579952,0.467,1.941860956,4.897975363,10.66398647,0.642988769,2j55VthSj3Lu0J6fyrpM_H,0.295325126,IfcWallStandardCase,0.459300598
,0.467,1.083688534,2.7435,4.230636819,13.39828125,0.894384106,2j55VthSj3Lu0J6fyrpMqO,0.282410427,IfcWallStandardCase,0.315759667
,0.254,5.192972893,1.97,18.40552511,38.5675435,3.020422861,2j55VthSj3Lu0J6fyrpH1B,1.441431416,IfcWallStandardCase,0.477228349
,2.885,0.254,1.97,9.98604,38.9118595,3.020856985,2j55VthSj3Lu0J6fyrpH1c,0.775249476,IfcWallStandardCase,0.2566323
,1.964,0.254,0.7,2.008512,42.17082389,10.69668011,2j55VthSj3Lu0J6fyrpHPO,0.50946148,IfcWallStandardCase,0.047628
,4.973999994,0.254,0.7,5.343591994,41.45597294,10.6923556,2j55VthSj3Lu0J6fyrpHP0,1.378223251,IfcWallStandardCase,0.128898
,3.537747734,0.254,0.7,3.75222449,41.6362435,10.69307081,2j55VthSj3Lu0J6fyrpHPa,0.963650868,IfcWallStandardCase,0.090119189
,3.537747734,0.254,0.7,3.75222449,41.6362435,10.69307081,2j55VthSj3Lu0J6fyrpHVz,0.963650868,IfcWallStandardCase,0.090119189
,9.17072661,0.467,2.614977946,38.91242902,8.877762394,0.609692378,2j55VthSj3Lu0J6fyrpHL7,2.672363858,IfcWallStandardCase,4.383134769
,6.49772661,0.324,3.97,49.98165484,16.97711115,0.617633024,2j55VthSj3Lu0J6fyrpHf8,1.818349445,IfcWallStandardCase,2.944061236
,4.920025,0.324,2.48,23.2593202,17.42995181,1.021416011,2j55VthSj3Lu0J6fyrpHlw,1.363023967,IfcWallStandardCase,1.334445468
,6.26624839,0.324,4.778,34.70663159,17.45678921,0.929580535,2j55VthSj3Lu0J6fyrpHlW,1.848141074,IfcWallStandardCase,1.988145195
,0.254,0.581759694,3,2.481484334,42.9902205,1.928232555,2j55VthSj3Lu0J6fyrpHWZ,0.111301566,IfcWallStandardCase,0.057722066
,0.405,0.254,4.778,2.393544,47.23000659,1.207556149,2j55VthSj3Lu0J6fyrpHX3,0.061197086,IfcWallStandardCase,0.05067846
,0.254,7.23,4.778,65.620344,37.75840405,1.167757434,2j55VthSj3Lu0J6fyrpHcf,2.029446066,IfcWallStandardCase,1.73790036
,0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2j55VthSj3Lu0J6fyrpHdv,0.118234231,IfcWallStandardCase,0.100368072
,0.254,7.681759694,4.778,69.80544581,37.74122583,1.1677534,2j55VthSj3Lu0J6fyrpHaa,2.159854241,IfcWallStandardCase,1.849580777
,0.606,0.324,4.88,5.061488,21.48249106,0.520124916,2j55VthSj3Lu0J6fyrpGFZ,0.12254659,IfcWallStandardCase,0.23560992
,0.811,0.324,4.88,7.031128,19.82970511,0.507582012,2j55VthSj3Lu0J6fyrpG09,0.179976156,IfcWallStandardCase,0.35457552
,15.4095,0.467,2.744328166,62.32657831,8.834452071,0.642821746,2j55VthSj3Lu0J6fyrpG7s,4.535072418,IfcWallStandardCase,7.054945549
,7.0035,0.467,1.550828166,22.20384446,10.59855362,0.836312825,2j55VthSj3Lu0J6fyrpG7t,1.752065476,IfcWallStandardCase,2.094988171
,18.736,0.467,3.6,86.32881318,10.07459068,0.636159506,2j55VthSj3Lu0J6fyrpG5t,5.451228433,IfcWallStandardCase,8.568964824
,2.039046059,0.467,3.108195686,13.23163872,9.265868678,0.375667851,2j55VthSj3Lu0J6fyrpGQ3,0.53645281,IfcWallStandardCase,1.427997653
,0.467,1.226688534,2.7435,5.012481944,12.2338508,0.78811775,2j55VthSj3Lu0J6fyrpGR8,0.322909447,IfcWallStandardCase,0.409722337
,1.187579952,0.467,1.941860956,4.897975363,10.66398647,0.642988769,2j55VthSj3Lu0J6fyrpGLI,0.295325126,IfcWallStandardCase,0.459300598
,0.343,1.086,1.0785,2.061349,18.51995818,2.327639919,2j55VthSj3Lu0J6fyrpGXk,0.259076083,IfcWallStandardCase,0.111304193
,0.343,1.086,1.0785,2.061349,18.51995818,2.327639919,2j55VthSj3Lu0J6fyrpGuc,0.259076083,IfcWallStandardCase,0.111304193
,2.811,0.467,3.14,17.74516188,8.992842802,0.381089882,2j55VthSj3Lu0J6fyrpG$a,0.751987086,IfcWallStandardCase,1.973253872
,6.418000141,0.324,4.778,59.60941732,16.88755108,0.508625633,2d8HbdSu9Fr9Na0iagzL9I,1.795338913,IfcWallStandardCase,3.529784576
,0.254,0.560000085,4.88,3.913920806,43.01994171,1.155051691,2d8HbdSu9Fr9Na0iagzLFW,0.105085704,IfcWallStandardCase,0.090979222
,0.606,0.254,4.88,4.349448,42.39049584,1.152331898,2d8HbdSu9Fr9Na0iagzLE6,0.118234231,IfcWallStandardCase,0.10260432
,0.254,0.523438795,4.88,3.567758514,43.64793758,1.158083193,2d8HbdSu9Fr9Na0iagzLEY,0.094661086,IfcWallStandardCase,0.081739452
,0.254,0.58,4.88,4.10328,42.72754536,1.153748439,2d8HbdSu9Fr9Na0iagzLCc,0.110798616,IfcWallStandardCase,0.0960336
,0.876,0.254,4.88,6.905808,40.42296735,1.145911283,2d8HbdSu9Fr9Na0iagzLCq,0.195766017,IfcWallStandardCase,0.17083872
,0.254,0.526,4.88,3.592008,43.59935679,1.157837401,2d8HbdSu9Fr9Na0iagzMp8,0.095390426,IfcWallStandardCase,0.08238672
,0.254,0.577334331,4.88,4.078041446,42.76472681,1.153910333,2d8HbdSu9Fr9Na0iagzMn1,0.110036811,IfcWallStandardCase,0.095359932
,1.280048236,0.254,4.88,10.73133669,39.31615661,1.143699434,2d8HbdSu9Fr9Na0iagzMnT,0.312172521,IfcWallStandardCase,0.27294979
,0.254,0.523334331,4.88,3.566769446,43.64993539,1.158093341,2d8HbdSu9Fr9Na0iagzMnt,0.094631342,IfcWallStandardCase,0.081713052
,0.254,0.577334331,4.88,4.078041446,42.76472681,1.153910333,2d8HbdSu9Fr9Na0iagzMtx,0.110036811,IfcWallStandardCase,0.095359932
,3.775254846,0.254,4.88,34.35595289,38.02378815,1.142402896,2d8HbdSu9Fr9Na0iagzMxf,1.03220489,IfcWallStandardCase,0.903538405
,0.254,0.523334331,4.88,3.566769446,43.64993539,1.158093341,2d8HbdSu9Fr9Na0iagzMwD,0.094631342,IfcWallStandardCase,0.081713052
,0.254,0.577334331,4.88,4.078041446,42.76472681,1.153910333,2d8HbdSu9Fr9Na0iagzMv4,0.110036811,IfcWallStandardCase,0.095359932
,1.152696918,0.254,4.88,9.525574419,39.56369099,1.144106064,2d8HbdSu9Fr9Na0iagzMvg,0.275461343,IfcWallStandardCase,0.240765565
,0.254,0.523334331,4.88,3.566769446,43.64993539,1.158093341,2d8HbdSu9Fr9Na0iagzMvy,0.094631342,IfcWallStandardCase,0.081713052
,0.543,0.254,4.88,3.752964,43.29529125,1.156341918,2d8HbdSu9Fr9Na0iagzMzc,0.10023514,IfcWallStandardCase,0.08668296
,0.254,0.51343871,4.88,3.473077709,43.84522025,1.159100698,2d8HbdSu9Fr9Na0iagzMzv,0.091814952,IfcWallStandardCase,0.079212231
,0.543,0.254,4.88,3.752964,43.29529125,1.156341918,2d8HbdSu9Fr9Na0iagzMZ1,0.10023514,IfcWallStandardCase,0.08668296
,0.254,0.834915181,4.88,6.516816931,40.61441452,1.146396555,2d8HbdSu9Fr9Na0iagzMZX,0.183945936,IfcWallStandardCase,0.160455764
,0.489,0.254,4.88,3.241692,44.38480269,1.162041836,2d8HbdSu9Fr9Na0iagzMZt,0.084870981,IfcWallStandardCase,0.07303608
,0.543,0.254,4.88,3.752964,43.29529125,1.156341918,2d8HbdSu9Fr9Na0iagzMXd,0.10023514,IfcWallStandardCase,0.08668296
,0.254,3.793084819,4.88,34.52476707,38.02101223,1.142401606,2d8HbdSu9Fr9Na0iagzMWO,1.037351376,IfcWallStandardCase,0.908044396
,0.489,0.254,4.88,3.241692,44.38480269,1.162041836,2d8HbdSu9Fr9Na0iagzMWk,0.084870981,IfcWallStandardCase,0.07303608
,0.254,0.85,4.88,6.65964,40.54131054,1.146207689,2d8HbdSu9Fr9Na0iagzMhD,0.188285245,IfcWallStandardCase,0.164268
,1.001,0.254,4.88,8.089308,39.96126637,1.144865416,2d8HbdSu9Fr9Na0iagzMhq,0.231753641,IfcWallStandardCase,0.20242872
,0.254,0.796,4.88,6.148368,40.82009216,1.146951539,2d8HbdSu9Fr9Na0iagzMgL,0.172755125,IfcWallStandardCase,0.15062112
,0.947,0.254,4.88,7.578036,40.14176364,1.145253323,2d8HbdSu9Fr9Na0iagzMgr,0.21620303,IfcWallStandardCase,0.18878184
,0.254,0.85,4.88,6.65964,40.54131054,1.146207689,2d8HbdSu9Fr9Na0iagzMik,0.188285245,IfcWallStandardCase,0.164268
,0.606,0.254,4.88,4.349448,42.39049584,1.152331898,2d8HbdSu9Fr9Na0iagzMJK,0.118234231,IfcWallStandardCase,0.10260432
,0.254,0.796,4.88,6.148368,40.82009216,1.146951539,2d8HbdSu9Fr9Na0iagzMJq,0.172755125,IfcWallStandardCase,0.15062112
,0.552,0.254,4.88,3.838176,43.14620565,1.155635768,2d8HbdSu9Fr9Na0iagzMIP,0.102802399,IfcWallStandardCase,0.08895744
,0.806,0.254,4.88,6.243048,40.7647175,1.146798695,2d8HbdSu9Fr9Na0iagzMKd,0.175630294,IfcWallStandardCase,0.15314832
,0.254,1.176,4.88,9.746208,39.51356779,1.144019623,2d8HbdSu9Fr9Na0iagzMRO,0.28217784,IfcWallStandardCase,0.24665472
