X,Y,Z,areas,ax1s,ax2s,global_ids,gyrations,types,volumes,Train
0.3,2.124976774,2.8,6.655874578,24.61547051,2.657948327,3Nzv8K$tX09RGOmPX1Qm0C,0.718693177,IfcWallStandardCase,0.270393961,train
0.3,2.124976774,2.8,6.655874578,24.61547051,2.657948327,0penLFwvv2QBPM5QOZh6vt,0.718693177,IfcWallStandardCase,0.270393961,train
0.324,2.116,4.668,18.704608,17.62050117,0.522134195,3Egy$LBd99weR14rW4bmUv,0.554258664,IfcWallStandardCase,1.061525312,train
0.254,6.552085349,4.778,58.7026768,38.12585794,1.190295677,3NhaIUfh12PAdrGa$S3zU9,1.832707411,IfcWallStandardCase,1.539707694,train
5.844003082,0.254,4.778,52.78046855,37.82826745,1.167776431,3Egy$LBd99weR14rW4bgCx,1.62935792,IfcWallStandardCase,1.39526529,train
0.254,1.176,4.88,9.746208,39.51356779,1.144019623,2d8HbdSu9Fr9Na0iagzMRO,0.28217784,IfcWallStandardCase,0.24665472,train
0.324,7.896499307,4.668,61.66474963,17.43056857,0.630748947,3Egy$LBd99weR14rW4bnPB,2.231423246,IfcWallStandardCase,3.537735984,train
0.324,0.732584459,4.668,5.982262634,20.34614294,0.535084487,3LbNSBzHHBSuzhUUvuwCjY,0.1573279,IfcWallStandardCase,0.294024408,train
0.324,1.717,4.668,15.040192,17.89505139,0.522781927,3LbNSBzHHBSuzhUUvuwCWA,0.439380719,IfcWallStandardCase,0.840466544,train
0.9024,0.254,4.668,6.8350496,40.33204502,1.200002378,3Egy$LBd99weR14rW4bsfV,0.203363746,IfcWallStandardCase,0.169469453,train
1.814840388,6.878359876,0.868,10.72196554,19.50407377,3.387287766,2$FBrUmUz2c9e1OcADYmrb,1.862092151,IfcWallStandardCase,0.549729542,train
0.254,0.636,4.778,4.533528,42.061065,1.176645112,2d8HbdSu9Fr9Na0iagzM6M,0.126824025,IfcWallStandardCase,0.107784432,train
7.289,0.324,4.668,59.461464,17.26881574,0.62432718,3Egy$LBd99weR14rW4bru4,2.149736768,IfcWallStandardCase,3.443285568,train
